111theta,111intensity,200theta,200intensity,220theta,220intensity,311theta,311intensity,222theta,222intensity,400theta,400intensity
19.708,654.2,22.708,825,32.208,625,38.208,933.3,50.708,191.7,53.108,104.2
19.71,612.5,22.71,733.3,32.21,679.2,38.21,891.7,50.71,212.5,53.11,112.5
19.712,629.2,22.712,616.7,32.212,725,38.212,925,50.712,175,53.112,154.2
19.714,691.7,22.714,629.2,32.214,754.2,38.214,854.2,50.714,191.7,53.114,112.5
19.716,520.8,22.716,675,32.216,687.5,38.216,987.5,50.716,179.2,53.116,70.8
19.718,679.2,22.718,670.8,32.218,808.3,38.218,891.7,50.718,183.3,53.118,104.2
19.72,487.5,22.72,675,32.22,666.7,38.22,891.7,50.72,141.7,53.12,158.3
19.722,608.3,22.722,695.8,32.222,670.8,38.222,858.3,50.722,237.5,53.122,125
19.724,537.5,22.724,720.8,32.224,720.8,38.224,716.7,50.724,183.3,53.124,104.2
19.726,654.2,22.726,700,32.226,837.5,38.226,883.3,50.726,170.8,53.126,120.8
19.728,487.5,22.728,691.7,32.228,879.2,38.228,866.7,50.728,216.7,53.128,95.8
19.73,566.7,22.73,791.7,32.23,816.7,38.23,870.8,50.73,187.5,53.13,87.5
19.732,579.2,22.732,675,32.232,858.3,38.232,854.2,50.732,162.5,53.132,95.8
19.734,616.7,22.734,712.5,32.234,808.3,38.234,779.2,50.734,195.8,53.134,104.2
19.736,554.2,22.736,704.2,32.236,912.5,38.236,804.2,50.736,141.7,53.136,108.3
19.738,612.5,22.738,679.2,32.238,954.2,38.238,770.8,50.738,200,53.138,108.3
19.74,612.5,22.74,741.7,32.24,866.7,38.24,808.3,50.74,208.3,53.14,145.8
19.742,587.5,22.742,737.5,32.242,995.8,38.242,787.5,50.742,220.8,53.142,108.3
19.744,604.2,22.744,662.5,32.244,1083.3,38.244,775,50.744,283.3,53.144,87.5
19.746,604.2,22.746,733.3,32.246,925,38.246,850,50.746,170.8,53.146,125
19.748,537.5,22.748,741.7,32.248,1112.5,38.248,866.7,50.748,187.5,53.148,100
19.75,483.3,22.75,670.8,32.25,1075,38.25,816.7,50.75,237.5,53.15,129.2
19.752,525,22.752,645.8,32.252,950,38.252,704.2,50.752,287.5,53.152,116.7
19.754,558.3,22.754,675,32.254,995.8,38.254,754.2,50.754,266.7,53.154,100
19.756,575,22.756,720.8,32.256,1129.2,38.256,679.2,50.756,233.3,53.156,120.8
19.758,566.7,22.758,779.2,32.258,1245.8,38.258,762.5,50.758,225,53.158,137.5
19.76,558.3,22.76,600,32.26,1175,38.26,795.8,50.76,220.8,53.16,116.7
19.762,562.5,22.762,691.7,32.262,1200,38.262,804.2,50.762,266.7,53.162,112.5
19.764,504.2,22.764,658.3,32.264,1241.7,38.264,837.5,50.764,191.7,53.164,141.7
19.766,554.2,22.766,604.2,32.266,1154.2,38.266,825,50.766,241.7,53.166,112.5
19.768,558.3,22.768,637.5,32.268,1275,38.268,695.8,50.768,300,53.168,112.5
19.77,600,22.77,645.8,32.27,1300,38.27,854.2,50.77,187.5,53.17,120.8
19.772,508.3,22.772,691.7,32.272,1154.2,38.272,804.2,50.772,266.7,53.172,91.7
19.774,529.2,22.774,720.8,32.274,1312.5,38.274,712.5,50.774,262.5,53.174,104.2
19.776,550,22.776,641.7,32.276,1350,38.276,733.3,50.776,237.5,53.176,108.3
19.778,570.8,22.778,633.3,32.278,1316.7,38.278,804.2,50.778,237.5,53.178,95.8
19.78,533.3,22.78,620.8,32.28,1454.2,38.28,787.5,50.78,229.2,53.18,87.5
19.782,483.3,22.782,704.2,32.282,1466.7,38.282,733.3,50.782,262.5,53.182,116.7
19.784,483.3,22.784,616.7,32.284,1570.8,38.284,795.8,50.784,254.2,53.184,137.5
19.786,504.2,22.786,600,32.286,1441.7,38.286,670.8,50.786,262.5,53.186,91.7
19.788,545.8,22.788,587.5,32.288,1525,38.288,654.2,50.788,250,53.188,87.5
19.79,516.7,22.79,683.3,32.29,1629.2,38.29,675,50.79,283.3,53.19,108.3
19.792,512.5,22.792,608.3,32.292,1700,38.292,704.2,50.792,237.5,53.192,129.2
19.794,512.5,22.794,641.7,32.294,1541.7,38.294,737.5,50.794,291.7,53.194,120.8
19.796,420.8,22.796,625,32.296,1712.5,38.296,712.5,50.796,308.3,53.196,120.8
19.798,412.5,22.798,600,32.298,1570.8,38.298,662.5,50.798,320.8,53.198,83.3
19.8,445.8,22.8,683.3,32.3,1725,38.3,725,50.8,266.7,53.2,116.7
19.802,420.8,22.802,650,32.302,1741.7,38.302,708.3,50.802,325,53.202,91.7
19.804,495.8,22.804,579.2,32.304,1733.3,38.304,683.3,50.804,245.8,53.204,125
19.806,554.2,22.806,550,32.306,1866.7,38.306,787.5,50.806,354.2,53.206,104.2
19.808,416.7,22.808,583.3,32.308,2025,38.308,675,50.808,337.5,53.208,104.2
19.81,454.2,22.81,587.5,32.31,1891.7,38.31,783.3,50.81,320.8,53.21,133.3
19.812,366.7,22.812,550,32.312,1979.2,38.312,616.7,50.812,308.3,53.212,137.5
19.814,416.7,22.814,616.7,32.314,1987.5,38.314,758.3,50.814,329.2,53.214,145.8
19.816,458.3,22.816,629.2,32.316,2137.5,38.316,779.2,50.816,300,53.216,70.8
19.818,450,22.818,554.2,32.318,1995.8,38.318,666.7,50.818,333.3,53.218,104.2
19.82,412.5,22.82,545.8,32.32,2012.5,38.32,670.8,50.82,333.3,53.22,133.3
19.822,333.3,22.822,608.3,32.322,2054.2,38.322,666.7,50.822,287.5,53.222,66.7
19.824,404.2,22.824,641.7,32.324,2191.7,38.324,720.8,50.824,333.3,53.224,87.5
19.826,379.2,22.826,491.7,32.326,2241.7,38.326,562.5,50.826,254.2,53.226,100
19.828,387.5,22.828,591.7,32.328,2287.5,38.328,737.5,50.828,341.7,53.228,120.8
19.83,308.3,22.83,612.5,32.33,2341.7,38.33,716.7,50.83,350,53.23,129.2
19.832,333.3,22.832,512.5,32.332,2300,38.332,725,50.832,354.2,53.232,112.5
19.834,362.5,22.834,654.2,32.334,2566.7,38.334,620.8,50.834,320.8,53.234,100
19.836,379.2,22.836,654.2,32.336,2570.8,38.336,779.2,50.836,308.3,53.236,120.8
19.838,362.5,22.838,491.7,32.338,2695.8,38.338,816.7,50.838,308.3,53.238,108.3
19.84,304.2,22.84,533.3,32.34,2587.5,38.34,691.7,50.84,425,53.24,133.3
19.842,350,22.842,491.7,32.342,2591.7,38.342,679.2,50.842,362.5,53.242,91.7
19.844,316.7,22.844,620.8,32.344,2795.8,38.344,770.8,50.844,429.2,53.244,116.7
19.846,333.3,22.846,529.2,32.346,2733.3,38.346,754.2,50.846,333.3,53.246,87.5
19.848,320.8,22.848,504.2,32.348,2979.2,38.348,691.7,50.848,304.2,53.248,120.8
19.85,291.7,22.85,520.8,32.35,2670.8,38.35,645.8,50.85,391.7,53.25,108.3
19.852,354.2,22.852,525,32.352,2541.7,38.352,675,50.852,325,53.252,91.7
19.854,270.8,22.854,591.7,32.354,2975,38.354,720.8,50.854,375,53.254,75
19.856,341.7,22.856,500,32.356,2816.7,38.356,600,50.856,387.5,53.256,104.2
19.858,312.5,22.858,495.8,32.358,2900,38.358,620.8,50.858,366.7,53.258,87.5
19.86,250,22.86,508.3,32.36,2975,38.36,675,50.86,408.3,53.26,116.7
19.862,266.7,22.862,566.7,32.362,3195.8,38.362,675,50.862,479.2,53.262,141.7
19.864,316.7,22.864,500,32.364,3116.7,38.364,658.3,50.864,416.7,53.264,158.3
19.866,333.3,22.866,595.8,32.366,3087.5,38.366,687.5,50.866,429.2,53.266,112.5
19.868,300,22.868,537.5,32.368,3033.3,38.368,737.5,50.868,400,53.268,100
19.87,262.5,22.87,508.3,32.37,2920.8,38.37,695.8,50.87,370.8,53.27,87.5
19.872,316.7,22.872,558.3,32.372,3162.5,38.372,658.3,50.872,387.5,53.272,95.8
19.874,300,22.874,616.7,32.374,3091.7,38.374,608.3,50.874,387.5,53.274,95.8
19.876,283.3,22.876,512.5,32.376,3112.5,38.376,650,50.876,391.7,53.276,87.5
19.878,262.5,22.878,583.3,32.378,3104.2,38.378,629.2,50.878,429.2,53.278,125
19.88,316.7,22.88,508.3,32.38,3233.3,38.38,691.7,50.88,366.7,53.28,83.3
19.882,279.2,22.882,508.3,32.382,3308.3,38.382,745.8,50.882,379.2,53.282,100
19.884,291.7,22.884,412.5,32.384,3208.3,38.384,620.8,50.884,379.2,53.284,95.8
19.886,216.7,22.886,445.8,32.386,3195.8,38.386,625,50.886,404.2,53.286,112.5
19.888,316.7,22.888,429.2,32.388,3050,38.388,683.3,50.888,304.2,53.288,133.3
19.89,283.3,22.89,604.2,32.39,3262.5,38.39,700,50.89,462.5,53.29,87.5
19.892,275,22.892,445.8,32.392,3162.5,38.392,720.8,50.892,387.5,53.292,116.7
19.894,233.3,22.894,475,32.394,2908.3,38.394,637.5,50.894,400,53.294,104.2
19.896,204.2,22.896,416.7,32.396,3054.2,38.396,791.7,50.896,341.7,53.296,79.2
19.898,279.2,22.898,475,32.398,3020.8,38.398,741.7,50.898,462.5,53.298,112.5
19.9,216.7,22.9,445.8,32.4,3062.5,38.4,745.8,50.9,454.2,53.3,104.2
19.902,212.5,22.902,429.2,32.402,3162.5,38.402,616.7,50.902,420.8,53.302,133.3
19.904,287.5,22.904,450,32.404,2945.8,38.404,637.5,50.904,454.2,53.304,108.3
19.906,233.3,22.906,529.2,32.406,2891.7,38.406,625,50.906,462.5,53.306,91.7
19.908,208.3,22.908,366.7,32.408,3116.7,38.408,537.5,50.908,358.3,53.308,87.5
19.91,233.3,22.91,345.8,32.41,3008.3,38.41,708.3,50.91,350,53.31,95.8
19.912,195.8,22.912,450,32.412,2812.5,38.412,650,50.912,379.2,53.312,70.8
19.914,216.7,22.914,404.2,32.414,2891.7,38.414,650,50.914,441.7,53.314,87.5
19.916,237.5,22.916,400,32.416,3025,38.416,687.5,50.916,429.2,53.316,91.7
19.918,266.7,22.918,312.5,32.418,2645.8,38.418,658.3,50.918,300,53.318,116.7
19.92,250,22.92,408.3,32.42,2512.5,38.42,487.5,50.92,466.7,53.32,91.7
19.922,208.3,22.922,416.7,32.422,2704.2,38.422,587.5,50.922,470.8,53.322,116.7
19.924,275,22.924,350,32.424,2791.7,38.424,579.2,50.924,400,53.324,75
19.926,233.3,22.926,395.8,32.426,2675,38.426,608.3,50.926,475,53.326,108.3
19.928,195.8,22.928,445.8,32.428,2612.5,38.428,516.7,50.928,366.7,53.328,83.3
19.93,220.8,22.93,395.8,32.43,2666.7,38.43,579.2,50.93,308.3,53.33,108.3
19.932,208.3,22.932,362.5,32.432,2650,38.432,600,50.932,412.5,53.332,104.2
19.934,237.5,22.934,383.3,32.434,2429.2,38.434,616.7,50.934,458.3,53.334,95.8
19.936,220.8,22.936,370.8,32.436,2487.5,38.436,641.7,50.936,416.7,53.336,75
19.938,191.7,22.938,370.8,32.438,2545.8,38.438,545.8,50.938,420.8,53.338,70.8
19.94,250,22.94,370.8,32.44,2391.7,38.44,600,50.94,375,53.34,125
19.942,237.5,22.942,308.3,32.442,2241.7,38.442,570.8,50.942,325,53.342,108.3
19.944,204.2,22.944,320.8,32.444,2408.3,38.444,516.7,50.944,379.2,53.344,100
19.946,233.3,22.946,341.7,32.446,2212.5,38.446,608.3,50.946,350,53.346,91.7
19.948,254.2,22.948,362.5,32.448,2391.7,38.448,616.7,50.948,358.3,53.348,108.3
19.95,229.2,22.95,333.3,32.45,2333.3,38.45,629.2,50.95,450,53.35,100
19.952,208.3,22.952,391.7,32.452,2200,38.452,612.5,50.952,404.2,53.352,100
19.954,241.7,22.954,245.8,32.454,2312.5,38.454,466.7,50.954,433.3,53.354,120.8
19.956,225,22.956,266.7,32.456,2241.7,38.456,445.8,50.956,333.3,53.356,100
19.958,208.3,22.958,366.7,32.458,2162.5,38.458,516.7,50.958,375,53.358,120.8
19.96,220.8,22.96,358.3,32.46,2354.2,38.46,554.2,50.96,337.5,53.36,95.8
19.962,241.7,22.962,220.8,32.462,2237.5,38.462,616.7,50.962,345.8,53.362,141.7
19.964,212.5,22.964,316.7,32.464,2337.5,38.464,495.8,50.964,366.7,53.364,125
19.966,220.8,22.966,237.5,32.466,2125,38.466,545.8,50.966,283.3,53.366,104.2
19.968,183.3,22.968,187.5,32.468,2191.7,38.468,475,50.968,345.8,53.368,104.2
19.97,204.2,22.97,295.8,32.47,2070.8,38.47,479.2,50.97,358.3,53.37,75
19.972,229.2,22.972,316.7,32.472,2083.3,38.472,500,50.972,412.5,53.372,116.7
19.974,195.8,22.974,283.3,32.474,1970.8,38.474,550,50.974,420.8,53.374,58.3
19.976,241.7,22.976,241.7,32.476,2170.8,38.476,416.7,50.976,337.5,53.376,70.8
19.978,258.3,22.978,254.2,32.478,2100,38.478,545.8,50.978,350,53.378,91.7
19.98,241.7,22.98,258.3,32.48,2070.8,38.48,458.3,50.98,375,53.38,104.2
19.982,216.7,22.982,225,32.482,2220.8,38.482,420.8,50.982,320.8,53.382,91.7
19.984,195.8,22.984,295.8,32.484,2033.3,38.484,508.3,50.984,375,53.384,83.3
19.986,241.7,22.986,295.8,32.486,2075,38.486,483.3,50.986,337.5,53.386,87.5
19.988,225,22.988,245.8,32.488,2041.7,38.488,470.8,50.988,412.5,53.388,100
19.99,212.5,22.99,216.7,32.49,2062.5,38.49,512.5,50.99,420.8,53.39,91.7
19.992,233.3,22.992,250,32.492,2054.2,38.492,391.7,50.992,325,53.392,108.3
19.994,258.3,22.994,225,32.494,2020.8,38.494,425,50.994,350,53.394,87.5
19.996,216.7,22.996,216.7,32.496,2095.8,38.496,391.7,50.996,379.2,53.396,108.3
19.998,229.2,22.998,191.7,32.498,1950,38.498,358.3,50.998,283.3,53.398,79.2
20,245.8,23,170.8,32.5,2000,38.5,441.7,51,362.5,53.4,108.3
20.002,245.8,23.002,179.2,32.502,1833.3,38.502,420.8,51.002,379.2,53.402,112.5
20.004,204.2,23.004,187.5,32.504,1933.3,38.504,395.8,51.004,325,53.404,70.8
20.006,229.2,23.006,245.8,32.506,2029.2,38.506,483.3,51.006,300,53.406,79.2
20.008,183.3,23.008,275,32.508,1941.7,38.508,383.3,51.008,308.3,53.408,79.2
20.01,258.3,23.01,195.8,32.51,1975,38.51,425,51.01,433.3,53.41,100
20.012,200,23.012,137.5,32.512,1908.3,38.512,441.7,51.012,308.3,53.412,91.7
20.014,241.7,23.014,175,32.514,2062.5,38.514,383.3,51.014,312.5,53.414,75
20.016,258.3,23.016,212.5,32.516,2054.2,38.516,370.8,51.016,300,53.416,116.7
20.018,245.8,23.018,200,32.518,1904.2,38.518,362.5,51.018,337.5,53.418,129.2
20.02,204.2,23.02,225,32.52,1937.5,38.52,454.2,51.02,291.7,53.42,120.8
20.022,212.5,23.022,220.8,32.522,2008.3,38.522,412.5,51.022,262.5,53.422,95.8
20.024,262.5,23.024,216.7,32.524,1954.2,38.524,429.2,51.024,333.3,53.424,83.3
20.026,216.7,23.026,166.7,32.526,1966.7,38.526,412.5,51.026,350,53.426,75
20.028,245.8,23.028,150,32.528,2012.5,38.528,412.5,51.028,250,53.428,75
20.03,208.3,23.03,191.7,32.53,2045.8,38.53,316.7,51.03,316.7,53.43,150
20.032,220.8,23.032,166.7,32.532,2095.8,38.532,412.5,51.032,245.8,53.432,91.7
20.034,266.7,23.034,137.5,32.534,2054.2,38.534,333.3,51.034,308.3,53.434,108.3
20.036,187.5,23.036,241.7,32.536,2158.3,38.536,466.7,51.036,308.3,53.436,70.8
20.038,162.5,23.038,195.8,32.538,2012.5,38.538,354.2,51.038,279.2,53.438,104.2
20.04,237.5,23.04,154.2,32.54,1858.3,38.54,325,51.04,304.2,53.44,116.7
20.042,220.8,23.042,150,32.542,2087.5,38.542,404.2,51.042,304.2,53.442,79.2
20.044,229.2,23.044,187.5,32.544,1925,38.544,316.7,51.044,316.7,53.444,95.8
20.046,254.2,23.046,158.3,32.546,2016.7,38.546,358.3,51.046,308.3,53.446,87.5
20.048,187.5,23.048,170.8,32.548,2070.8,38.548,362.5,51.048,350,53.448,120.8
20.05,254.2,23.05,166.7,32.55,1987.5,38.55,370.8,51.05,291.7,53.45,108.3
20.052,283.3,23.052,179.2,32.552,2016.7,38.552,400,51.052,345.8,53.452,125
20.054,229.2,23.054,204.2,32.554,2095.8,38.554,354.2,51.054,266.7,53.454,133.3
20.056,187.5,23.056,183.3,32.556,2062.5,38.556,312.5,51.056,266.7,53.456,95.8
20.058,241.7,23.058,191.7,32.558,2237.5,38.558,354.2,51.058,291.7,53.458,58.3
20.06,229.2,23.06,125,32.56,2195.8,38.56,329.2,51.06,258.3,53.46,79.2
20.062,204.2,23.062,195.8,32.562,2333.3,38.562,337.5,51.062,308.3,53.462,104.2
20.064,270.8,23.064,145.8,32.564,2116.7,38.564,300,51.064,266.7,53.464,100
20.066,258.3,23.066,179.2,32.566,2058.3,38.566,312.5,51.066,279.2,53.466,95.8
20.068,258.3,23.068,212.5,32.568,2237.5,38.568,304.2,51.068,250,53.468,87.5
20.07,195.8,23.07,120.8,32.57,2137.5,38.57,337.5,51.07,283.3,53.47,83.3
20.072,270.8,23.072,154.2,32.572,2258.3,38.572,262.5,51.072,266.7,53.472,100
20.074,191.7,23.074,170.8,32.574,2050,38.574,350,51.074,333.3,53.474,100
20.076,291.7,23.076,145.8,32.576,2120.8,38.576,270.8,51.076,304.2,53.476,75
20.078,166.7,23.078,187.5,32.578,2091.7,38.578,287.5,51.078,245.8,53.478,70.8
20.08,291.7,23.08,154.2,32.58,2258.3,38.58,304.2,51.08,250,53.48,91.7
20.082,175,23.082,150,32.582,2133.3,38.582,320.8,51.082,283.3,53.482,100
20.084,212.5,23.084,204.2,32.584,2220.8,38.584,266.7,51.084,312.5,53.484,129.2
20.086,229.2,23.086,129.2,32.586,2162.5,38.586,304.2,51.086,241.7,53.486,83.3
20.088,208.3,23.088,150,32.588,2079.2,38.588,300,51.088,245.8,53.488,79.2
20.09,233.3,23.09,141.7,32.59,2208.3,38.59,308.3,51.09,241.7,53.49,120.8
20.092,287.5,23.092,120.8,32.592,2079.2,38.592,237.5,51.092,287.5,53.492,75
20.094,208.3,23.094,120.8,32.594,2108.3,38.594,254.2,51.094,333.3,53.494,95.8
20.096,208.3,23.096,120.8,32.596,2054.2,38.596,333.3,51.096,325,53.496,66.7
20.098,212.5,23.098,83.3,32.598,2066.7,38.598,275,51.098,250,53.498,145.8
20.1,233.3,23.1,75,32.6,1925,38.6,241.7,51.1,233.3,53.5,75
20.102,245.8,23.102,175,32.602,2104.2,38.602,229.2,51.102,291.7,53.502,112.5
20.104,216.7,23.104,133.3,32.604,1970.8,38.604,254.2,51.104,287.5,53.504,120.8
20.106,237.5,23.106,145.8,32.606,1841.7,38.606,237.5,51.106,325,53.506,70.8
20.108,229.2,23.108,150,32.608,1979.2,38.608,245.8,51.108,291.7,53.508,100
20.11,170.8,23.11,137.5,32.61,2066.7,38.61,220.8,51.11,295.8,53.51,104.2
20.112,316.7,23.112,112.5,32.612,1995.8,38.612,245.8,51.112,254.2,53.512,54.2
20.114,245.8,23.114,183.3,32.614,1883.3,38.614,208.3,51.114,300,53.514,79.2
20.116,237.5,23.116,104.2,32.616,2037.5,38.616,208.3,51.116,245.8,53.516,104.2
20.118,191.7,23.118,145.8,32.618,1791.7,38.618,245.8,51.118,225,53.518,112.5
20.12,233.3,23.12,112.5,32.62,1916.7,38.62,275,51.12,258.3,53.52,79.2
20.122,250,23.122,133.3,32.622,1687.5,38.622,208.3,51.122,316.7,53.522,70.8
20.124,233.3,23.124,83.3,32.624,1745.8,38.624,250,51.124,250,53.524,66.7
20.126,283.3,23.126,100,32.626,1591.7,38.626,237.5,51.126,241.7,53.526,137.5
20.128,191.7,23.128,108.3,32.628,1741.7,38.628,233.3,51.128,308.3,53.528,112.5
20.13,179.2,23.13,112.5,32.63,1658.3,38.63,266.7,51.13,262.5,53.53,83.3
20.132,195.8,23.132,141.7,32.632,1629.2,38.632,212.5,51.132,291.7,53.532,95.8
20.134,204.2,23.134,166.7,32.634,1391.7,38.634,254.2,51.134,233.3,53.534,120.8
20.136,250,23.136,154.2,32.636,1591.7,38.636,225,51.136,241.7,53.536,120.8
20.138,195.8,23.138,95.8,32.638,1520.8,38.638,225,51.138,287.5,53.538,100
20.14,208.3,23.14,100,32.64,1604.2,38.64,254.2,51.14,279.2,53.54,83.3
20.142,204.2,23.142,116.7,32.642,1462.5,38.642,304.2,51.142,258.3,53.542,87.5
20.144,212.5,23.144,129.2,32.644,1712.5,38.644,208.3,51.144,329.2,53.544,66.7
20.146,229.2,23.146,104.2,32.646,1529.2,38.646,250,51.146,266.7,53.546,79.2
20.148,266.7,23.148,145.8,32.648,1425,38.648,170.8,51.148,300,53.548,91.7
20.15,208.3,23.15,116.7,32.65,1345.8,38.65,183.3,51.15,316.7,53.55,83.3
20.152,191.7,23.152,145.8,32.652,1366.7,38.652,191.7,51.152,262.5,53.552,75
20.154,162.5,23.154,100,32.654,1287.5,38.654,216.7,51.154,325,53.554,133.3
20.156,237.5,23.156,125,32.656,1266.7,38.656,200,51.156,291.7,53.556,91.7
20.158,258.3,23.158,100,32.658,1354.2,38.658,183.3,51.158,270.8,53.558,58.3
20.16,208.3,23.16,108.3,32.66,1375,38.66,183.3,51.16,362.5,53.56,95.8
20.162,304.2,23.162,100,32.662,1270.8,38.662,145.8,51.162,295.8,53.562,83.3
20.164,225,23.164,150,32.664,1254.2,38.664,225,51.164,300,53.564,87.5
20.166,241.7,23.166,141.7,32.666,1191.7,38.666,175,51.166,304.2,53.566,58.3
20.168,179.2,23.168,108.3,32.668,1304.2,38.668,245.8,51.168,287.5,53.568,116.7
20.17,208.3,23.17,91.7,32.67,1270.8,38.67,229.2,51.17,300,53.57,70.8
20.172,220.8,23.172,150,32.672,1095.8,38.672,158.3,51.172,341.7,53.572,100
20.174,216.7,23.174,104.2,32.674,1129.2,38.674,200,51.174,295.8,53.574,116.7
20.176,300,23.176,54.2,32.676,1145.8,38.676,200,51.176,295.8,53.576,108.3
20.178,216.7,23.178,112.5,32.678,1116.7,38.678,162.5,51.178,300,53.578,125
20.18,187.5,23.18,108.3,32.68,1016.7,38.68,200,51.18,312.5,53.58,83.3
20.182,216.7,23.182,158.3,32.682,1041.7,38.682,200,51.182,316.7,53.582,91.7
20.184,241.7,23.184,95.8,32.684,1029.2,38.684,145.8,51.184,287.5,53.584,83.3
20.186,191.7,23.186,83.3,32.686,983.3,38.686,166.7,51.186,325,53.586,79.2
20.188,237.5,23.188,112.5,32.688,1066.7,38.688,175,51.188,291.7,53.588,133.3
20.19,166.7,23.19,95.8,32.69,1004.2,38.69,191.7,51.19,212.5,53.59,100
20.192,175,23.192,116.7,32.692,1079.2,38.692,208.3,51.192,308.3,53.592,116.7
20.194,237.5,23.194,87.5,32.694,937.5,38.694,175,51.194,320.8,53.594,112.5
20.196,237.5,23.196,91.7,32.696,925,38.696,191.7,51.196,258.3,53.596,83.3
20.198,220.8,23.198,108.3,32.698,920.8,38.698,154.2,51.198,295.8,53.598,100
20.2,183.3,23.2,79.2,32.7,937.5,38.7,145.8,51.2,270.8,53.6,100
20.202,225,23.202,116.7,32.702,775,38.702,245.8,51.202,212.5,53.602,87.5
20.204,208.3,23.204,125,32.704,837.5,38.704,200,51.204,270.8,53.604,83.3
20.206,166.7,23.206,83.3,32.706,825,38.706,191.7,51.206,229.2,53.606,79.2
20.208,220.8,23.208,104.2,32.708,858.3,38.708,154.2,51.208,279.2,53.608,87.5
20.21,175,23.21,125,32.71,870.8,38.71,195.8,51.21,295.8,53.61,87.5
20.212,237.5,23.212,108.3,32.712,829.2,38.712,158.3,51.212,241.7,53.612,75
20.214,204.2,23.214,112.5,32.714,795.8,38.714,170.8,51.214,379.2,53.614,54.2
20.216,200,23.216,116.7,32.716,854.2,38.716,145.8,51.216,279.2,53.616,116.7
20.218,187.5,23.218,120.8,32.718,758.3,38.718,175,51.218,270.8,53.618,108.3
20.22,220.8,23.22,120.8,32.72,820.8,38.72,104.2,51.22,225,53.62,108.3
20.222,154.2,23.222,112.5,32.722,812.5,38.722,200,51.222,283.3,53.622,104.2
20.224,145.8,23.224,66.7,32.724,683.3,38.724,175,51.224,275,53.624,83.3
20.226,204.2,23.226,112.5,32.726,679.2,38.726,112.5,51.226,250,53.626,145.8
20.228,183.3,23.228,100,32.728,675,38.728,145.8,51.228,241.7,53.628,95.8
20.23,204.2,23.23,116.7,32.73,712.5,38.73,208.3,51.23,283.3,53.63,120.8
20.232,170.8,23.232,112.5,32.732,700,38.732,129.2,51.232,283.3,53.632,104.2
20.234,187.5,23.234,120.8,32.734,679.2,38.734,158.3,51.234,275,53.634,83.3
20.236,200,23.236,150,32.736,658.3,38.736,195.8,51.236,366.7,53.636,87.5
20.238,183.3,23.238,70.8,32.738,695.8,38.738,166.7,51.238,250,53.638,95.8
20.24,195.8,23.24,120.8,32.74,712.5,38.74,175,51.24,308.3,53.64,83.3
20.242,187.5,23.242,104.2,32.742,770.8,38.742,179.2,51.242,304.2,53.642,125
20.244,154.2,23.244,150,32.744,566.7,38.744,145.8,51.244,312.5,53.644,100
20.246,162.5,23.246,129.2,32.746,533.3,38.746,154.2,51.246,291.7,53.646,104.2
20.248,204.2,23.248,83.3,32.748,712.5,38.748,125,51.248,341.7,53.648,116.7
20.25,187.5,23.25,120.8,32.75,650,38.75,158.3,51.25,254.2,53.65,87.5
20.252,154.2,23.252,100,32.752,670.8,38.752,175,51.252,258.3,53.652,133.3
20.254,187.5,23.254,129.2,32.754,612.5,38.754,187.5,51.254,362.5,53.654,91.7
20.256,187.5,23.256,104.2,32.756,658.3,38.756,129.2,51.256,279.2,53.656,108.3
20.258,166.7,23.258,83.3,32.758,620.8,38.758,187.5,51.258,287.5,53.658,112.5
20.26,170.8,23.26,95.8,32.76,600,38.76,162.5,51.26,316.7,53.66,100
20.262,166.7,23.262,108.3,32.762,616.7,38.762,108.3,51.262,316.7,53.662,70.8
20.264,158.3,23.264,58.3,32.764,700,38.764,120.8,51.264,391.7,53.664,108.3
20.266,141.7,23.266,104.2,32.766,504.2,38.766,162.5,51.266,304.2,53.666,83.3
20.268,183.3,23.268,108.3,32.768,616.7,38.768,175,51.268,325,53.668,58.3
20.27,216.7,23.27,95.8,32.77,541.7,38.77,108.3,51.27,279.2,53.67,91.7
20.272,129.2,23.272,125,32.772,537.5,38.772,137.5,51.272,275,53.672,125
20.274,162.5,23.274,95.8,32.774,570.8,38.774,162.5,51.274,304.2,53.674,95.8
20.276,216.7,23.276,129.2,32.776,575,38.776,137.5,51.276,295.8,53.676,91.7
20.278,187.5,23.278,83.3,32.778,512.5,38.778,116.7,51.278,216.7,53.678,75
20.28,183.3,23.28,112.5,32.78,466.7,38.78,129.2,51.28,300,53.68,91.7
20.282,187.5,23.282,70.8,32.782,508.3,38.782,150,51.282,254.2,53.682,104.2
20.284,133.3,23.284,120.8,32.784,450,38.784,187.5,51.284,233.3,53.684,100
20.286,183.3,23.286,108.3,32.786,525,38.786,158.3,51.286,233.3,53.686,87.5
20.288,175,23.288,116.7,32.788,491.7,38.788,145.8,51.288,258.3,53.688,104.2
20.29,170.8,23.29,112.5,32.79,512.5,38.79,154.2,51.29,300,53.69,66.7
20.292,150,23.292,62.5,32.792,545.8,38.792,145.8,51.292,283.3,53.692,95.8
20.294,112.5,23.294,91.7,32.794,475,38.794,150,51.294,333.3,53.694,108.3
20.296,141.7,23.296,129.2,32.796,529.2,38.796,154.2,51.296,291.7,53.696,95.8
20.298,150,23.298,87.5,32.798,516.7,38.798,162.5,51.298,291.7,53.698,104.2
20.3,129.2,23.3,83.3,32.8,479.2,38.8,137.5,51.3,262.5,53.7,95.8
20.302,112.5,23.302,87.5,32.802,433.3,38.802,162.5,51.302,262.5,53.702,66.7
