111theta,111intensity,200theta,200intensity,220theta,220intensity,311theta,311intensity,222theta,222intensity,400theta,400intensity
19.826,195.8,22.826,445.8,32.326,2537.5,38.326,733.3,50.826,316.7,53.216,108.3
19.828,191.7,22.828,454.2,32.328,2637.5,38.328,808.3,50.828,400,53.218,104.2
19.83,191.7,22.83,512.5,32.33,2608.3,38.33,679.2,50.83,275,53.22,83.3
19.832,179.2,22.832,516.7,32.332,2962.5,38.332,712.5,50.832,320.8,53.222,83.3
19.834,137.5,22.834,504.2,32.334,3037.5,38.334,720.8,50.834,358.3,53.224,116.7
19.836,187.5,22.836,500,32.336,2975,38.336,675,50.836,337.5,53.226,108.3
19.838,150,22.838,500,32.338,2995.8,38.338,750,50.838,362.5,53.228,104.2
19.84,162.5,22.84,466.7,32.34,3279.2,38.34,737.5,50.84,395.8,53.23,87.5
19.842,145.8,22.842,495.8,32.342,3170.8,38.342,820.8,50.842,387.5,53.232,91.7
19.844,108.3,22.844,533.3,32.344,3462.5,38.344,720.8,50.844,437.5,53.234,87.5
19.846,129.2,22.846,458.3,32.346,3166.7,38.346,766.7,50.846,412.5,53.236,95.8
19.848,162.5,22.848,495.8,32.348,3737.5,38.348,645.8,50.848,395.8,53.238,108.3
19.85,162.5,22.85,600,32.35,3570.8,38.35,716.7,50.85,412.5,53.24,112.5
19.852,116.7,22.852,533.3,32.352,3775,38.352,787.5,50.852,391.7,53.242,133.3
19.854,91.7,22.854,479.2,32.354,3854.2,38.354,816.7,50.854,441.7,53.244,120.8
19.856,100,22.856,512.5,32.356,4058.3,38.356,808.3,50.856,479.2,53.246,91.7
19.858,95.8,22.858,525,32.358,4150,38.358,816.7,50.858,454.2,53.248,129.2
19.86,137.5,22.86,537.5,32.36,4225,38.36,870.8,50.86,454.2,53.25,150
19.862,91.7,22.862,441.7,32.362,4362.5,38.362,795.8,50.862,479.2,53.252,91.7
19.864,83.3,22.864,508.3,32.364,4362.5,38.364,816.7,50.864,491.7,53.254,70.8
19.866,120.8,22.866,479.2,32.366,4679.2,38.366,820.8,50.866,525,53.256,104.2
19.868,133.3,22.868,358.3,32.368,4483.3,38.368,816.7,50.868,420.8,53.258,95.8
19.87,100,22.87,445.8,32.37,4729.2,38.37,900,50.87,437.5,53.26,83.3
19.872,83.3,22.872,458.3,32.372,4458.3,38.372,812.5,50.872,550,53.262,120.8
19.874,120.8,22.874,545.8,32.374,4783.3,38.374,754.2,50.874,525,53.264,83.3
19.876,66.7,22.876,458.3,32.376,4979.2,38.376,804.2,50.876,529.2,53.266,83.3
19.878,91.7,22.878,425,32.378,5062.5,38.378,900,50.878,545.8,53.268,70.8
19.88,108.3,22.88,500,32.38,5091.7,38.38,833.3,50.88,541.7,53.27,116.7
19.882,70.8,22.882,500,32.382,5112.5,38.382,695.8,50.882,462.5,53.272,112.5
19.884,100,22.884,458.3,32.384,5225,38.384,829.2,50.884,533.3,53.274,137.5
19.886,112.5,22.886,445.8,32.386,5229.2,38.386,762.5,50.886,508.3,53.276,83.3
19.888,95.8,22.888,429.2,32.388,5558.3,38.388,858.3,50.888,516.7,53.278,104.2
19.89,133.3,22.89,462.5,32.39,5437.5,38.39,933.3,50.89,508.3,53.28,100
19.892,91.7,22.892,554.2,32.392,5654.2,38.392,870.8,50.892,612.5,53.282,79.2
19.894,120.8,22.894,508.3,32.394,5745.8,38.394,929.2,50.894,479.2,53.284,70.8
19.896,108.3,22.896,395.8,32.396,5762.5,38.396,783.3,50.896,654.2,53.286,112.5
19.898,112.5,22.898,416.7,32.398,5420.8,38.398,737.5,50.898,666.7,53.288,116.7
19.9,87.5,22.9,429.2,32.4,5666.7,38.4,904.2,50.9,591.7,53.29,95.8
19.902,125,22.902,516.7,32.402,5604.2,38.402,958.3,50.902,600,53.292,100
19.904,54.2,22.904,479.2,32.404,5329.2,38.404,791.7,50.904,579.2,53.294,104.2
19.906,91.7,22.906,412.5,32.406,5358.3,38.406,966.7,50.906,541.7,53.296,79.2
19.908,112.5,22.908,441.7,32.408,5166.7,38.408,937.5,50.908,625,53.298,100
19.91,45.8,22.91,408.3,32.41,5658.3,38.41,908.3,50.91,700,53.3,129.2
19.912,104.2,22.912,550,32.412,5504.2,38.412,808.3,50.912,537.5,53.302,91.7
19.914,66.7,22.914,462.5,32.414,5545.8,38.414,929.2,50.914,654.2,53.304,116.7
19.916,91.7,22.916,383.3,32.416,5275,38.416,829.2,50.916,695.8,53.306,87.5
19.918,95.8,22.918,479.2,32.418,5300,38.418,837.5,50.918,662.5,53.308,62.5
19.92,83.3,22.92,445.8,32.42,5083.3,38.42,808.3,50.92,695.8,53.31,70.8
19.922,54.2,22.922,375,32.422,5200,38.422,908.3,50.922,591.7,53.312,141.7
19.924,66.7,22.924,312.5,32.424,5354.2,38.424,908.3,50.924,587.5,53.314,79.2
19.926,83.3,22.926,404.2,32.426,4741.7,38.426,891.7,50.926,604.2,53.316,87.5
19.928,95.8,22.928,429.2,32.428,4850,38.428,933.3,50.928,670.8,53.318,141.7
19.93,33.3,22.93,383.3,32.43,4800,38.43,879.2,50.93,570.8,53.32,112.5
19.932,62.5,22.932,429.2,32.432,4804.2,38.432,1037.5,50.932,533.3,53.322,112.5
19.934,62.5,22.934,287.5,32.434,4600,38.434,787.5,50.934,625,53.324,91.7
19.936,83.3,22.936,295.8,32.436,4558.3,38.436,866.7,50.936,520.8,53.326,91.7
19.938,75,22.938,354.2,32.438,4812.5,38.438,875,50.938,558.3,53.328,104.2
19.94,54.2,22.94,312.5,32.44,4350,38.44,858.3,50.94,612.5,53.33,79.2
19.942,100,22.942,312.5,32.442,4145.8,38.442,837.5,50.942,675,53.332,91.7
19.944,87.5,22.944,275,32.444,4358.3,38.444,866.7,50.944,595.8,53.334,91.7
19.946,62.5,22.946,270.8,32.446,3987.5,38.446,766.7,50.946,550,53.336,125
19.948,58.3,22.948,262.5,32.448,4125,38.448,858.3,50.948,570.8,53.338,95.8
19.95,54.2,22.95,270.8,32.45,3937.5,38.45,800,50.95,620.8,53.34,104.2
19.952,83.3,22.952,258.3,32.452,3712.5,38.452,837.5,50.952,500,53.342,137.5
19.954,58.3,22.954,312.5,32.454,3545.8,38.454,825,50.954,520.8,53.344,75
19.956,79.2,22.956,258.3,32.456,3845.8,38.456,695.8,50.956,595.8,53.346,108.3
19.958,66.7,22.958,270.8,32.458,3416.7,38.458,833.3,50.958,575,53.348,87.5
19.96,66.7,22.96,320.8,32.46,3454.2,38.46,737.5,50.96,579.2,53.35,83.3
19.962,79.2,22.962,279.2,32.462,3320.8,38.462,866.7,50.962,520.8,53.352,87.5
19.964,75,22.964,266.7,32.464,3175,38.464,720.8,50.964,612.5,53.354,87.5
19.966,45.8,22.966,250,32.466,3495.8,38.466,754.2,50.966,516.7,53.356,70.8
19.968,58.3,22.968,258.3,32.468,3166.7,38.468,812.5,50.968,558.3,53.358,79.2
19.97,50,22.97,216.7,32.47,2979.2,38.47,625,50.97,541.7,53.36,108.3
19.972,62.5,22.972,187.5,32.472,3187.5,38.472,725,50.972,545.8,53.362,87.5
19.974,50,22.974,187.5,32.474,3025,38.474,837.5,50.974,479.2,53.364,116.7
19.976,45.8,22.976,229.2,32.476,3062.5,38.476,683.3,50.976,466.7,53.366,108.3
19.978,83.3,22.978,241.7,32.478,2750,38.478,641.7,50.978,487.5,53.368,100
19.98,50,22.98,204.2,32.48,2808.3,38.48,637.5,50.98,487.5,53.37,91.7
19.982,58.3,22.982,191.7,32.482,2887.5,38.482,595.8,50.982,445.8,53.372,125
19.984,95.8,22.984,220.8,32.484,2929.2,38.484,708.3,50.984,466.7,53.374,133.3
19.986,54.2,22.986,208.3,32.486,2616.7,38.486,650,50.986,433.3,53.376,104.2
19.988,37.5,22.988,175,32.488,2704.2,38.488,566.7,50.988,441.7,53.378,58.3
19.99,62.5,22.99,158.3,32.49,2762.5,38.49,608.3,50.99,433.3,53.38,116.7
19.992,75,22.992,191.7,32.492,2695.8,38.492,504.2,50.992,362.5,53.382,108.3
19.994,75,22.994,158.3,32.494,2566.7,38.494,504.2,50.994,425,53.384,95.8
19.996,108.3,22.996,179.2,32.496,2504.2,38.496,562.5,50.996,466.7,53.386,50
19.998,58.3,22.998,200,32.498,2566.7,38.498,587.5,50.998,500,53.388,116.7
20,79.2,23,133.3,32.5,2445.8,38.5,445.8,51,454.2,53.39,125
20.002,54.2,23.002,179.2,32.502,2400,38.502,495.8,51.002,441.7,53.392,108.3
20.004,62.5,23.004,162.5,32.504,2329.2,38.504,483.3,51.004,375,53.394,120.8
20.006,58.3,23.006,120.8,32.506,2429.2,38.506,429.2,51.006,400,53.396,95.8
20.008,54.2,23.008,141.7,32.508,2445.8,38.508,462.5,51.008,395.8,53.398,87.5
20.01,95.8,23.01,141.7,32.51,2212.5,38.51,504.2,51.01,362.5,53.4,91.7
20.012,66.7,23.012,116.7,32.512,2425,38.512,516.7,51.012,400,53.402,112.5
20.014,58.3,23.014,133.3,32.514,2429.2,38.514,404.2,51.014,370.8,53.404,137.5
20.016,83.3,23.016,158.3,32.516,2458.3,38.516,495.8,51.016,345.8,53.406,75
20.018,41.7,23.018,162.5,32.518,2212.5,38.518,491.7,51.018,370.8,53.408,100
20.02,79.2,23.02,116.7,32.52,2304.2,38.52,425,51.02,395.8,53.41,95.8
20.022,41.7,23.022,150,32.522,2408.3,38.522,325,51.022,308.3,53.412,95.8
20.024,83.3,23.024,116.7,32.524,2370.8,38.524,408.3,51.024,354.2,53.414,112.5
20.026,66.7,23.026,154.2,32.526,2587.5,38.526,433.3,51.026,325,53.416,104.2
20.028,112.5,23.028,120.8,32.528,2495.8,38.528,420.8,51.028,358.3,53.418,108.3
20.03,62.5,23.03,100,32.53,2395.8,38.53,404.2,51.03,366.7,53.42,83.3
20.032,62.5,23.032,158.3,32.532,2450,38.532,420.8,51.032,312.5,53.422,83.3
20.034,50,23.034,75,32.534,2620.8,38.534,458.3,51.034,333.3,53.424,120.8
20.036,70.8,23.036,83.3,32.536,2566.7,38.536,366.7,51.036,362.5,53.426,104.2
20.038,58.3,23.038,137.5,32.538,2483.3,38.538,391.7,51.038,287.5,53.428,87.5
20.04,83.3,23.04,162.5,32.54,2562.5,38.54,391.7,51.04,333.3,53.43,83.3
20.042,50,23.042,79.2,32.542,2750,38.542,408.3,51.042,300,53.432,141.7
20.044,87.5,23.044,116.7,32.544,2662.5,38.544,366.7,51.044,270.8,53.434,112.5
20.046,54.2,23.046,141.7,32.546,2470.8,38.546,375,51.046,279.2,53.436,120.8
20.048,70.8,23.048,158.3,32.548,2783.3,38.548,316.7,51.048,287.5,53.438,83.3
20.05,83.3,23.05,108.3,32.55,2666.7,38.55,312.5,51.05,250,53.44,116.7
20.052,79.2,23.052,133.3,32.552,2566.7,38.552,291.7,51.052,270.8,53.442,87.5
20.054,70.8,23.054,125,32.554,2862.5,38.554,295.8,51.054,237.5,53.444,145.8
20.056,66.7,23.056,104.2,32.556,2837.5,38.556,316.7,51.056,270.8,53.446,137.5
20.058,70.8,23.058,129.2,32.558,2804.2,38.558,300,51.058,229.2,53.448,70.8
20.06,50,23.06,87.5,32.56,2883.3,38.56,329.2,51.06,270.8,53.45,112.5
20.062,79.2,23.062,150,32.562,3016.7,38.562,308.3,51.062,312.5,53.452,100
20.064,45.8,23.064,108.3,32.564,2929.2,38.564,233.3,51.064,283.3,53.454,87.5
20.066,62.5,23.066,150,32.566,3045.8,38.566,250,51.066,283.3,53.456,141.7
20.068,54.2,23.068,112.5,32.568,2975,38.568,291.7,51.068,262.5,53.458,75
20.07,79.2,23.07,125,32.57,3050,38.57,245.8,51.07,266.7,53.46,112.5
20.072,70.8,23.072,91.7,32.572,2858.3,38.572,270.8,51.072,312.5,53.462,112.5
20.074,50,23.074,108.3,32.574,3187.5,38.574,279.2,51.074,258.3,53.464,87.5
20.076,66.7,23.076,79.2,32.576,2983.3,38.576,237.5,51.076,262.5,53.466,104.2
20.078,95.8,23.078,104.2,32.578,3037.5,38.578,275,51.078,316.7,53.468,112.5
20.08,79.2,23.08,100,32.58,3129.2,38.58,233.3,51.08,304.2,53.47,133.3
20.082,58.3,23.082,100,32.582,3566.7,38.582,220.8,51.082,300,53.472,108.3
20.084,50,23.084,70.8,32.584,3387.5,38.584,216.7,51.084,258.3,53.474,75
20.086,41.7,23.086,91.7,32.586,3279.2,38.586,216.7,51.086,262.5,53.476,75
20.088,70.8,23.088,133.3,32.588,3341.7,38.588,295.8,51.088,295.8,53.478,104.2
20.09,50,23.09,87.5,32.59,3166.7,38.59,258.3,51.09,254.2,53.48,125
20.092,75,23.092,62.5,32.592,3370.8,38.592,262.5,51.092,262.5,53.482,112.5
20.094,112.5,23.094,87.5,32.594,3345.8,38.594,208.3,51.094,241.7,53.484,79.2
20.096,75,23.096,100,32.596,3258.3,38.596,225,51.096,204.2,53.486,75
20.098,79.2,23.098,100,32.598,3350,38.598,270.8,51.098,216.7,53.488,79.2
20.1,41.7,23.1,108.3,32.6,3379.2,38.6,241.7,51.1,270.8,53.49,112.5
20.102,50,23.102,104.2,32.602,3333.3,38.602,183.3,51.102,241.7,53.492,129.2
20.104,95.8,23.104,100,32.604,3291.7,38.604,170.8,51.104,195.8,53.494,145.8
20.106,62.5,23.106,79.2,32.606,3354.2,38.606,137.5,51.106,279.2,53.496,95.8
20.108,83.3,23.108,120.8,32.608,3387.5,38.608,200,51.108,245.8,53.498,91.7
20.11,54.2,23.11,95.8,32.61,3241.7,38.61,220.8,51.11,300,53.5,87.5
20.112,45.8,23.112,104.2,32.612,3241.7,38.612,179.2,51.112,287.5,53.502,95.8
20.114,54.2,23.114,120.8,32.614,3020.8,38.614,191.7,51.114,266.7,53.504,120.8
20.116,54.2,23.116,91.7,32.616,3220.8,38.616,229.2,51.116,254.2,53.506,125
20.118,54.2,23.118,91.7,32.618,3104.2,38.618,183.3,51.118,270.8,53.508,133.3
20.12,70.8,23.12,95.8,32.62,3095.8,38.62,183.3,51.12,250,53.51,100
20.122,83.3,23.122,83.3,32.622,3058.3,38.622,170.8,51.122,237.5,53.512,112.5
20.124,66.7,23.124,91.7,32.624,2987.5,38.624,158.3,51.124,270.8,53.514,75
20.126,50,23.126,125,32.626,3062.5,38.626,191.7,51.126,329.2,53.516,87.5
20.128,83.3,23.128,112.5,32.628,2900,38.628,204.2,51.128,279.2,53.518,100
20.13,66.7,23.13,87.5,32.63,2920.8,38.63,187.5,51.13,212.5,53.52,75
20.132,58.3,23.132,70.8,32.632,2908.3,38.632,183.3,51.132,191.7,53.522,120.8
20.134,37.5,23.134,66.7,32.634,2625,38.634,154.2,51.134,300,53.524,108.3
20.136,83.3,23.136,83.3,32.636,2529.2,38.636,179.2,51.136,308.3,53.526,100
20.138,75,23.138,116.7,32.638,2725,38.638,133.3,51.138,304.2,53.528,112.5
20.14,45.8,23.14,70.8,32.64,2550,38.64,200,51.14,291.7,53.53,108.3
20.142,62.5,23.142,54.2,32.642,2491.7,38.642,125,51.142,225,53.532,83.3
20.144,66.7,23.144,91.7,32.644,2262.5,38.644,158.3,51.144,283.3,53.534,104.2
20.146,70.8,23.146,87.5,32.646,2316.7,38.646,158.3,51.146,266.7,53.536,75
20.148,83.3,23.148,66.7,32.648,2216.7,38.648,216.7,51.148,300,53.538,79.2
20.15,83.3,23.15,70.8,32.65,2437.5,38.65,150,51.15,254.2,53.54,100
20.152,70.8,23.152,100,32.652,2345.8,38.652,175,51.152,262.5,53.542,91.7
20.154,58.3,23.154,79.2,32.654,2062.5,38.654,179.2,51.154,300,53.544,108.3
20.156,62.5,23.156,91.7,32.656,1925,38.656,204.2,51.156,358.3,53.546,75
20.158,45.8,23.158,112.5,32.658,2166.7,38.658,133.3,51.158,237.5,53.548,91.7
20.16,62.5,23.16,66.7,32.66,1925,38.66,125,51.16,258.3,53.55,91.7
20.162,66.7,23.162,75,32.662,1783.3,38.662,187.5,51.162,320.8,53.552,95.8
20.164,50,23.164,91.7,32.664,1837.5,38.664,195.8,51.164,250,53.554,116.7
20.166,50,23.166,116.7,32.666,1725,38.666,133.3,51.166,279.2,53.556,125
20.168,66.7,23.168,62.5,32.668,1750,38.668,170.8,51.168,316.7,53.558,91.7
20.17,54.2,23.17,75,32.67,1795.8,38.67,150,51.17,291.7,53.56,104.2
20.172,58.3,23.172,75,32.672,1529.2,38.672,179.2,51.172,295.8,53.562,112.5
20.174,70.8,23.174,83.3,32.674,1616.7,38.674,150,51.174,304.2,53.564,83.3
20.176,29.2,23.176,104.2,32.676,1604.2,38.676,158.3,51.176,258.3,53.566,100
20.178,70.8,23.178,70.8,32.678,1475,38.678,208.3,51.178,341.7,53.568,87.5
20.18,83.3,23.18,70.8,32.68,1358.3,38.68,141.7,51.18,312.5,53.57,108.3
20.182,83.3,23.182,70.8,32.682,1391.7,38.682,162.5,51.182,262.5,53.572,145.8
20.184,70.8,23.184,66.7,32.684,1529.2,38.684,150,51.184,320.8,53.574,75
20.186,58.3,23.186,91.7,32.686,1408.3,38.686,166.7,51.186,362.5,53.576,100
20.188,66.7,23.188,33.3,32.688,1212.5,38.688,150,51.188,304.2,53.578,87.5
20.19,41.7,23.19,108.3,32.69,1366.7,38.69,129.2,51.19,300,53.58,87.5
20.192,79.2,23.192,58.3,32.692,1266.7,38.692,162.5,51.192,291.7,53.582,83.3
20.194,62.5,23.194,66.7,32.694,1333.3,38.694,125,51.194,383.3,53.584,62.5
20.196,75,23.196,95.8,32.696,1237.5,38.696,83.3,51.196,366.7,53.586,104.2
20.198,62.5,23.198,75,32.698,1095.8,38.698,133.3,51.198,420.8,53.588,95.8
20.2,87.5,23.2,91.7,32.7,1158.3,38.7,133.3,51.2,358.3,53.59,79.2
20.202,58.3,23.202,70.8,32.702,1216.7,38.702,112.5,51.202,354.2,53.592,116.7
20.204,62.5,23.204,70.8,32.704,1100,38.704,137.5,51.204,312.5,53.594,91.7
20.206,37.5,23.206,70.8,32.706,1050,38.706,166.7,51.206,325,53.596,91.7
20.208,41.7,23.208,83.3,32.708,970.8,38.708,145.8,51.208,329.2,53.598,70.8
20.21,41.7,23.21,70.8,32.71,954.2,38.71,150,51.21,404.2,53.6,91.7
20.212,33.3,23.212,62.5,32.712,916.7,38.712,145.8,51.212,295.8,53.602,83.3
20.214,45.8,23.214,83.3,32.714,908.3,38.714,166.7,51.214,425,53.604,104.2
20.216,79.2,23.216,100,32.716,941.7,38.716,133.3,51.216,308.3,53.606,75
20.218,33.3,23.218,91.7,32.718,950,38.718,170.8,51.218,366.7,53.608,87.5
20.22,50,23.22,41.7,32.72,887.5,38.72,158.3,51.22,383.3,53.61,83.3
20.222,45.8,23.222,66.7,32.722,925,38.722,137.5,51.222,304.2,53.612,100
20.224,62.5,23.224,66.7,32.724,862.5,38.724,129.2,51.224,420.8,53.614,112.5
20.226,75,23.226,83.3,32.726,812.5,38.726,154.2,51.226,375,53.616,87.5
20.228,66.7,23.228,79.2,32.728,854.2,38.728,137.5,51.228,408.3,53.618,100
20.23,62.5,23.23,58.3,32.73,833.3,38.73,145.8,51.23,387.5,53.62,141.7
20.232,70.8,23.232,58.3,32.732,766.7,38.732,187.5,51.232,408.3,53.622,125
20.234,79.2,23.234,66.7,32.734,804.2,38.734,112.5,51.234,429.2,53.624,79.2
20.236,58.3,23.236,58.3,32.736,741.7,38.736,129.2,51.236,433.3,53.626,83.3
20.238,58.3,23.238,66.7,32.738,654.2,38.738,183.3,51.238,416.7,53.628,116.7
20.24,87.5,23.24,54.2,32.74,679.2,38.74,137.5,51.24,387.5,53.63,83.3
20.242,66.7,23.242,70.8,32.742,766.7,38.742,158.3,51.242,383.3,53.632,95.8
20.244,79.2,23.244,95.8,32.744,670.8,38.744,183.3,51.244,412.5,53.634,112.5
20.246,75,23.246,54.2,32.746,629.2,38.746,166.7,51.246,325,53.636,95.8
20.248,54.2,23.248,79.2,32.748,750,38.748,120.8,51.248,395.8,53.638,120.8
20.25,45.8,23.25,91.7,32.75,629.2,38.75,129.2,51.25,479.2,53.64,116.7
20.252,91.7,23.252,87.5,32.752,633.3,38.752,129.2,51.252,391.7,53.642,112.5
20.254,54.2,23.254,95.8,32.754,645.8,38.754,162.5,51.254,383.3,53.644,104.2
20.256,79.2,23.256,58.3,32.756,654.2,38.756,125,51.256,495.8,53.646,87.5
20.258,70.8,23.258,95.8,32.758,645.8,38.758,120.8,51.258,412.5,53.648,91.7
20.26,70.8,23.26,66.7,32.76,612.5,38.76,137.5,51.26,412.5,53.65,75
20.262,70.8,23.262,75,32.762,654.2,38.762,129.2,51.262,387.5,53.652,125
20.264,54.2,23.264,87.5,32.764,562.5,38.764,162.5,51.264,429.2,53.654,91.7
20.266,45.8,23.266,79.2,32.766,545.8,38.766,116.7,51.266,412.5,53.656,116.7
20.268,45.8,23.268,70.8,32.768,575,38.768,137.5,51.268,383.3,53.658,95.8
20.27,66.7,23.27,33.3,32.77,566.7,38.77,112.5,51.27,383.3,53.66,100
20.272,58.3,23.272,41.7,32.772,537.5,38.772,125,51.272,437.5,53.662,95.8
20.274,20.8,23.274,37.5,32.774,491.7,38.774,129.2,51.274,400,53.664,95.8
20.276,45.8,23.276,79.2,32.776,450,38.776,145.8,51.276,350,53.666,95.8
20.278,79.2,23.278,75,32.778,583.3,38.778,112.5,51.278,437.5,53.668,79.2
20.28,79.2,23.28,70.8,32.78,458.3,38.78,125,51.28,454.2,53.67,91.7
20.282,70.8,23.282,45.8,32.782,575,38.782,112.5,51.282,404.2,53.672,120.8
20.284,75,23.284,45.8,32.784,466.7,38.784,108.3,51.284,341.7,53.674,108.3
20.286,50,23.286,66.7,32.786,491.7,38.786,145.8,51.286,416.7,53.676,83.3
20.288,58.3,23.288,87.5,32.788,570.8,38.788,112.5,51.288,375,53.678,100
20.29,62.5,23.29,70.8,32.79,487.5,38.79,133.3,51.29,370.8,53.68,116.7
20.292,58.3,23.292,41.7,32.792,508.3,38.792,187.5,51.292,400,53.682,108.3
20.294,70.8,23.294,75,32.794,479.2,38.794,137.5,51.294,350,53.684,125
20.296,54.2,23.296,70.8,32.796,504.2,38.796,145.8,51.296,362.5,53.686,95.8
20.298,58.3,23.298,66.7,32.798,420.8,38.798,100,51.298,283.3,53.688,66.7
20.3,54.2,23.3,66.7,32.8,420.8,38.8,154.2,51.3,383.3,53.69,79.2
20.302,79.2,23.302,66.7,32.802,400,38.802,120.8,51.302,408.3,53.692,95.8
20.304,58.3,23.304,33.3,32.804,429.2,38.804,137.5,51.304,354.2,53.694,50
20.306,37.5,23.306,66.7,32.806,416.7,38.806,154.2,51.306,279.2,53.696,100
20.308,45.8,23.308,75,32.808,404.2,38.808,137.5,51.308,300,53.698,100
20.31,25,23.31,87.5,32.81,362.5,38.81,125,51.31,291.7,53.7,112.5
20.312,41.7,23.312,79.2,32.812,429.2,38.812,166.7,51.312,295.8,53.702,108.3
20.314,87.5,23.314,87.5,32.814,404.2,38.814,133.3,51.314,304.2,53.704,125
20.316,58.3,23.316,62.5,32.816,333.3,38.816,104.2,51.316,329.2,53.706,112.5
20.318,41.7,23.318,45.8,32.818,387.5,38.818,116.7,51.318,308.3,53.708,116.7
20.32,70.8,23.32,58.3,32.82,375,38.82,137.5,51.32,191.7,53.71,129.2
20.322,54.2,23.322,83.3,32.822,304.2,38.822,112.5,51.322,258.3,53.712,112.5
20.324,41.7,23.324,54.2,32.824,375,38.824,91.7,51.324,304.2,53.714,104.2
20.326,54.2,23.326,75,32.826,375,38.826,141.7,51.326,212.5,53.716,129.2
20.328,45.8,23.328,75,32.828,395.8,38.828,83.3,51.328,295.8,53.718,75
20.33,37.5,23.33,75,32.83,358.3,38.83,116.7,51.33,320.8,53.72,83.3
20.332,75,23.332,91.7,32.832,358.3,38.832,150,51.332,266.7,53.722,58.3
20.334,33.3,23.334,75,32.834,337.5,38.834,141.7,51.334,183.3,53.724,108.3
20.336,25,23.336,58.3,32.836,358.3,38.836,133.3,51.336,241.7,53.726,133.3
20.338,45.8,23.338,91.7,32.838,350,38.838,158.3,51.338,258.3,53.728,91.7
20.34,25,23.34,66.7,32.84,337.5,38.84,112.5,51.34,208.3,53.73,87.5
20.342,83.3,23.342,83.3,32.842,350,38.842,104.2,51.342,304.2,53.732,79.2
20.344,37.5,23.344,87.5,32.844,354.2,38.844,91.7,51.344,254.2,53.734,62.5
20.346,66.7,23.346,41.7,32.846,358.3,38.846,104.2,51.346,241.7,53.736,112.5
20.348,70.8,23.348,66.7,32.848,316.7,38.848,120.8,51.348,287.5,53.738,75
20.35,50,23.35,87.5,32.85,300,38.85,225,51.35,241.7,53.74,95.8
20.352,41.7,23.352,66.7,32.852,304.2,38.852,112.5,51.352,258.3,53.742,91.7
20.354,37.5,23.354,41.7,32.854,379.2,38.854,104.2,51.354,237.5,53.744,79.2
20.356,41.7,23.356,91.7,32.856,379.2,38.856,125,51.356,229.2,53.746,100
20.358,58.3,23.358,25,32.858,291.7,38.858,125,51.358,237.5,53.748,66.7
20.36,54.2,23.36,75,32.86,333.3,38.86,116.7,51.36,266.7,53.75,83.3
20.362,58.3,23.362,50,32.862,350,38.862,129.2,51.362,204.2,53.752,108.3
20.364,54.2,23.364,95.8,32.864,375,38.864,91.7,51.364,254.2,53.754,104.2
20.366,54.2,23.366,87.5,32.866,275,38.866,91.7,51.366,233.3,53.756,62.5
20.368,62.5,23.368,62.5,32.868,300,38.868,100,51.368,270.8,53.758,70.8
20.37,45.8,23.37,70.8,32.87,283.3,38.87,116.7,51.37,245.8,53.76,58.3
20.372,33.3,23.372,66.7,32.872,329.2,38.872,129.2,51.372,191.7,53.762,75
20.374,54.2,23.374,41.7,32.874,308.3,38.874,137.5,51.374,183.3,53.764,91.7
20.376,70.8,23.376,66.7,32.876,341.7,38.876,129.2,51.376,195.8,53.766,91.7
20.378,50,23.378,75,32.878,295.8,38.878,112.5,51.378,212.5,53.768,100
20.38,50,23.38,45.8,32.88,275,38.88,108.3,51.38,208.3,53.77,108.3
20.382,87.5,23.382,62.5,32.882,358.3,38.882,112.5,51.382,237.5,53.772,120.8
20.384,37.5,23.384,104.2,32.884,283.3,38.884,125,51.384,170.8,53.774,87.5
20.386,25,23.386,66.7,32.886,312.5,38.886,145.8,51.386,266.7,53.776,154.2
20.388,54.2,23.388,54.2,32.888,325,38.888,154.2,51.388,162.5,53.778,79.2
20.39,41.7,23.39,95.8,32.89,270.8,38.89,104.2,51.39,187.5,53.78,91.7
20.392,66.7,23.392,58.3,32.892,341.7,38.892,100,51.392,133.3,53.782,137.5
20.394,50,23.394,75,32.894,379.2,38.894,112.5,51.394,216.7,53.784,70.8
20.396,41.7,23.396,33.3,32.896,287.5,38.896,137.5,51.396,170.8,53.786,116.7
20.398,50,23.398,58.3,32.898,337.5,38.898,100,51.398,212.5,53.788,125
20.4,75,23.4,62.5,32.9,320.8,38.9,133.3,51.4,225,53.79,120.8
20.402,45.8,23.402,75,32.902,245.8,38.902,95.8,51.402,220.8,53.792,95.8
20.404,50,23.404,58.3,32.904,333.3,38.904,137.5,51.404,179.2,53.794,104.2
20.406,54.2,23.406,66.7,32.906,304.2,38.906,112.5,51.406,116.7,53.796,95.8
20.408,58.3,23.408,62.5,32.908,283.3,38.908,141.7,51.408,120.8,53.798,100
20.41,50,23.41,87.5,32.91,241.7,38.91,125,51.41,137.5,53.8,133.3
20.412,75,23.412,83.3,32.912,308.3,38.912,100,51.412,183.3,53.802,104.2
20.414,62.5,23.414,58.3,32.914,266.7,38.914,104.2,51.414,212.5,53.804,104.2
20.416,50,23.416,62.5,32.916,291.7,38.916,112.5,51.416,162.5,53.806,108.3
20.418,41.7,23.418,87.5,32.918,279.2,38.918,91.7,51.418,145.8,53.808,95.8
20.42,54.2,23.42,50,32.92,229.2,38.92,120.8,51.42,175,53.81,95.8
