200thetas,200intensity,211thetas,211intensity,220thetas,220intensity,310thetas,310intensity,222thetas,222intensity
28.952,0.02354850252111073,35.452,0.0648381560105763,41.452,0.008461470451977515,46.452,0.0198298369209701,50.952,0.06273160621931595
28.954,0.02324823945937361,35.454,0.06342539023783869,41.45399999999999,0.008393469055088915,46.45399999999999,0.01963836004253409,50.95399999999999,0.06153531240382928
28.956,0.02295363848875084,35.456,0.062057302655835575,41.456,0.00832628184987,46.456,0.01944962502271753,50.956,0.06037219480037185
28.958,0.02266455925154569,35.458,0.060732071688187374,41.458,0.008259895926179884,46.458,0.01926358010723311,50.958,0.05924106497659719
28.96,0.022380865677685748,35.46,0.05944796538530659,41.46,0.008194298628037151,46.46,0.019080174748935905,50.96,0.0581407859747936
28.962,0.022102425829796463,35.462,0.05820333632874281,41.462,0.008129477547658737,46.462,0.018899359574435025,50.962,0.057070269730602814
28.964,0.021829111754715438,35.464,0.056996616859595714,41.464,0.008065420519656022,46.464,0.01872108635175653,50.964,0.05602847463676472
28.966,0.021560799341141468,35.466,0.05582631460860797,41.466,0.008002115615391834,46.466,0.01854530795904366,50.966,0.0550144032431371
28.968000000000004,0.02129736818312524,35.468,0.054691008307072686,41.468,0.007939551137487235,46.468,0.01837197835424001,50.968,0.05402710008456668
28.97,0.02103870144915311,35.47,0.05358934385936196,41.47,0.007877715614477322,46.47,0.018201052545731133,50.97,0.05306564962889829
28.972,0.020784685756533947,35.472,0.052520030659168736,41.472,0.007816597795608895,46.472,0.018032486563903324,50.972,0.052129174337804514
28.974,0.020535211050880374,35.47400000000001,0.05148183813296581,41.474,0.007756186645779319,46.474,0.017866237433597016,50.974,0.05121683283369049
28.976,0.020290170490429128,35.476,0.05047359249525005,41.476000000000006,0.007696471340606505,46.476000000000006,0.017702263147407454,50.976000000000006,0.05032781816621856
28.978,0.020049460334987,35.478,0.049494173701363366,41.478,0.0076374412616339316,46.478,0.01754052263982439,50.978,0.04946135617261932
28.98,0.019812979839301442,35.48,0.0485425125847052,41.48,0.00757908599165698,46.48,0.01738097576215494,50.98,0.04861670392606782
28.982,0.01958063115064487,35.482,0.04761758816597893,41.482,0.0075213953101763015,46.482,0.01722358325822804,50.982,0.04779314826705164
28.984,0.019352319210435558,35.484,0.04671842512318704,41.484,0.007464359188969264,46.484,0.01706830674083914,50.984,0.04699000441276526
28.986,0.01912795165971124,35.486,0.04584409141170966,41.486,0.007407967787774977,46.486,0.016915108668906824,50.986,0.0462066146399454
28.988000000000003,0.01890743874828177,35.488,0.044993696024676066,41.488,0.0073522114500955155,46.488,0.01676395232533344,50.988,0.04544234703694764
28.99,0.01869069324740907,35.49,0.0441663868845226,41.49,0.007297080699100817,46.49,0.01661480179552039,50.99,0.04469659432091975
28.992,0.018477630365846414,35.492,0.04336134885719197,41.492,0.007242566233644423,46.492,0.016467621946543946,50.992,0.04396877271645345
28.994,0.01826816766910615,35.494,0.042577801881109836,41.494,0.0071886589243776175,46.494,0.016322378406943876,50.994,0.04325832089205845
28.996,0.01806222500180461,35.496,0.041814999203618655,41.496,0.007135349809966256,46.496,0.0161790375471237,50.996,0.04256469895125026
