111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
19.24,1.315293750255124,22.26,1.4617341280754674,32.26,172.76342816775391,37.76,8.3075250980586,50.76,25.979551800884646,52.52,20.188894294585555
19.25,1.3803882184218097,22.27,1.5254488114792897,32.27,203.67141687208175,37.77,8.7288027637606,50.77,29.57319560030868,52.53,18.35516388993441
19.26,1.4504305763172252,22.28,1.5934147786475676,32.28,243.3239346158084,37.78,9.182857521839273,50.78,33.939015646009366,52.54,16.756586674951798
19.27,1.5259345443025023,22.29,1.666018145703935,32.29,295.16826698720183,37.79,9.673168733148698,50.79,39.304406624206536,52.55,15.355201008596527
19.28,1.6074821824179768,22.3,1.7436897968115268,32.3,364.3889966692403,37.8,10.20368836408387,50.8,45.98148997272314,52.56,14.120295525519992
19.29,1.6957350789821577,22.31,1.826911747855761,32.31,458.9232702576079,37.81,10.778919873846075,50.81,54.404183189460326,52.57,13.026833441509805
19.3,1.7914477322764764,22.32,1.9162245887619889,32.32,591.0240069812697,37.82,11.404012839673195,50.82,65.18219216842779,52.58,12.054256216993927
19.31,1.8954836297686324,22.33,2.0122362180867985,32.33,779.2923807771386,37.83,12.084876997234053,50.83,79.1771679205454,52.59,11.185567387777214
19.32,2.008834663453204,22.34,2.1156321322163687,32.34,1049.6221293883086,37.84,12.828320364203188,50.84,97.60087443245148,52.6,10.406625102600511
19.33,2.1326446947477167,22.35,2.2271875928143765,32.35,1427.5439373870395,37.85,13.642217410037498,50.85,122.11007919845915,52.61,9.7055914564729
19.34,2.2682383119868152,22.36,2.3477820737751567,32.36,1899.1351366880715,37.86,14.535714939462705,50.86,154.78748546136302,52.62,9.072500593976953
19.35,2.417156127306037,22.37,2.4784164877308967,32.37,2320.838599341326,37.87,15.519485617265143,50.87,197.65872652753293,52.63,8.498917496790735
19.36,2.5811983647528596,22.38,2.6202338186554885,32.38,2418.533982889652,37.88,16.606042082216405,50.88,250.90351625831937,52.64,7.977666542789048
19.37,2.7624790361195304,22.39,2.7745439500626423,32.39,2108.191873875713,37.89,17.8101286670183,50.89,308.6817462538061,52.65,7.502614142099287
19.38,2.9634937399107515,22.4,2.9428536895648696,32.4,1630.049624168278,37.9,19.14921327071179,50.9,354.4609274890669,52.66,7.06849358147795
19.39,3.187205130794602,22.41,3.1269032663305687,32.41,1203.5316329249267,37.91,20.644109512490157,50.91,366.2461149702872,52.67,6.6707630354685845
19.4,3.4371515066008844,22.42,3.3287109404820825,32.42,887.6506115654191,37.92,22.319769793260303,50.92,337.0135813812589,52.68,6.305489807642727
19.41,3.7175859167036474,22.43,3.5506278435776317,32.43,666.4345798605706,37.93,24.20630457074037,50.93,283.15050720570883,52.69,5.969255443789155
19.42,4.0336559622273285,22.44,3.795405810153096,32.44,512.099110743417,37.94,26.34030389990693,50.94,226.05215111750567,52.7,5.659077551207567
19.43,4.391638417602927,22.45,4.066281822793557,32.45,402.6991739199514,37.95,28.766566938383473,50.95,177.19684468889525,52.71,5.372345064925718
19.44,4.7992485420649365,22.46,4.367083864214445,32.46,323.41410420044343,37.96,31.54038798419443,50.96,139.06772891745416,52.72,5.106764395676897
19.45,5.2660523846593845,22.47,4.70236457444206,32.47,264.6167277831243,37.97,34.73061036052123,50.97,110.30640784350292,52.73,4.8603144290813916
19.46,5.8040229685924105,22.48,5.07757133154478,32.48,220.05290677285424,37.98,38.423752490494216,50.98,88.74541167508488,52.74,4.631208759778778
19.47,6.428300310413888,22.49,5.499264478664745,32.49,185.5995387908632,37.99,42.72965027126292,50.99,72.4725067123028,52.75,4.4178638672286965
19.48,7.158244630702611,22.5,5.9753998080922,32.5,158.48365938803033,38.0,47.78927272185538,51.0,60.0380642795209,52.76,4.218872193068103
19.49,8.018918287045945,22.51,6.515697688110786,32.51,136.80031383372122,38.01,53.78569656216164,51.01,50.39946616014514,52.77,4.0329792794572965
19.5,9.043205933447153,22.52,7.13213030319863,32.52,119.2133490491189,38.02,60.95973977172239,51.02,42.818344259484455,52.78,3.8590642859250224
19.51,10.274903490601048,22.53,7.839571804387476,32.53,104.7669862180522,38.03,69.63256929357836,51.03,36.771345795610145,52.79,3.6961233280886567
19.52,11.773309334496233,22.54,8.656675987703382,32.54,92.76496011550596,38.04,80.23890289521611,51.04,31.88438286119787,52.8,3.5432551823240788
19.53,13.620199409405096,22.55,9.607076037312664,32.55,82.6914760764713,38.05,93.3765254596672,51.05,27.88687646498257,52.81,3.3996489813860964
19.54,15.930682156992257,22.56,10.721046738827651,32.56,74.15851062419466,38.06,109.88120694132004,51.06,24.58052000901513,52.82,3.264573591319198
