111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity
20.41,0.7283430179811142,23.43,1.2491404879900991,33.43,4.681801009285577,38.93,4.693561468626628,,
20.42,0.7094090924557531,23.44,1.2142523427903058,33.44,4.594352905873958,38.94,4.573684415038554,,
20.43,0.6912034956707364,23.45,1.180803805210882,33.45,4.509330542157003,38.95,4.4583349547081434,,
20.44,0.6736893701075265,23.46,1.1487168453897936,33.46,4.426645082627698,38.96,4.3472882674376265,,
20.45,0.6568321590942235,23.47,1.1179186429948973,33.47,4.34621171887915,38.97,4.2403332955668285,,
20.46,0.6405994366833867,23.48,1.088341175862103,33.48,4.267949452646898,38.98,4.137271746705163,,
20.47,0.6249607520172148,23.49,1.0599208459926397,33.49,4.191780892357402,38.99,4.037917179643761,,
20.48,0.6098874867877481,23.5,1.0325981390857228,33.5,4.1176320622314355,39.0,3.9420941656241326,,
20.49,0.5953527245487689,,,,,39.01,3.8496375179550695,,
20.5,0.5813311307669122,,,,,39.02,3.76039158369566,,
