111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
19.69,114.57368358435446,22.66,192.7770292724664,32.25,323.7649648710909,38.19,824.4390948001753,51.19,14.344743520406984,52.95,4.128031875739583
19.7,84.14094346999066,22.67,240.0181318625407,32.26,377.9138190144636,38.2,676.752842627044,51.2,13.437351014027552,52.96,4.000490137107682
19.71,63.62809748891786,22.68,300.43220647168056,32.27,445.9520788388143,38.21,551.3281094984147,51.21,12.612710951360235,52.97,3.878757064005234
19.72,49.44980121681508,22.69,373.9858206971703,32.28,532.6167232034289,38.22,450.16276413138223,51.22,11.861137482644653,52.98,3.76248592073046
19.73,39.36477325911411,22.7,454.04341849003686,32.29,644.5400817247671,38.23,370.30252321226516,51.23,11.174310584318937,52.99,3.651355411699385
19.74,31.99077375150149,22.71,522.4275437847225,32.3,790.9471889919513,38.24,307.59484088143444,51.24,10.5450530562655,53.0,3.5450674783589244
19.75,26.46251998130789,22.72,552.7843872435479,32.31,984.288985682422,38.25,258.1961723972237,51.25,9.967148545654386,53.01,3.4433453150860496
19.76,22.225050501158357,22.73,529.9191872789662,32.32,1239.9893785927409,38.26,218.98717060829566,51.26,9.435192259404293,53.02,3.3459315795933238
19.77,18.912906897304033,22.74,465.4819878950826,32.33,1572.828798147161,38.27,187.568339205333,51.27,8.944467871239308,53.03,3.2525867763894345
19.78,16.279138854128767,22.75,385.6959858969709,32.34,1984.2153693233427,38.28,162.1333651982362,51.28,8.49084553475949,53.04,3.163087794463884
19.79,14.152805188020732,22.76,310.5306035528707,32.35,2433.0909423310172,38.29,141.33091271769482,51.29,8.070696991952865,53.05,3.0772265826368588
19.8,12.412934992265244,22.77,248.074470570888,32.36,2802.1880818760023,38.3,124.14829646213045,51.3,7.680824598484002,53.06,2.9948089479834983
19.81,10.972182269795187,22.78,199.00597070728347,32.37,2927.6580072401634,38.31,109.82213799983096,51.31,7.318401732842048,53.07,2.915653464457386
19.82,9.766319855104785,22.79,161.23632697059182,32.38,2738.8425373530413,38.32,97.7723484222232,51.32,6.980922560557812,53.08,2.839590480329879
19.83,8.747333657742484,22.8,132.23399501758956,32.39,2339.1409957258593,38.33,87.5541110448685,51.33,6.666159520390035,53.09,2.7664612143676157
19.84,7.878787634973392,22.81,109.82009512795048,32.4,1891.2929033410007,38.34,78.82310813079941,51.34,6.372127211624824,53.1,2.6961169318089686
19.85,7.1326520907602635,22.82,92.31542818662928,32.41,1495.1881400997104,38.35,71.31029379672691,51.35,6.097051609252649,53.11,2.628418192199267
19.86,6.487094226684945,22.83,78.47923830562173,32.42,1179.624582715385,38.36,64.80349732128008,51.36,5.839343731138625,53.12,2.5632341620224417
19.87,5.9249134706667625,22.84,67.40726685086071,32.43,938.5402847771124,38.37,59.13391238958063,51.37,5.597577039330115,53.13,2.50044198583547
19.88,5.4324164725338,22.85,58.44076946797009,32.44,756.382018260597,38.38,54.16609436974521,51.38,5.370467984744949,53.14,2.4399262102917274
19.89,4.998596806020354,22.86,51.09689026526775,32.45,618.2288502240552,38.39,49.79049143263856,51.39,5.1568592071762165,53.15,2.3815782560361938
19.9,4.614529046380646,22.87,45.01836404692156,32.46,512.3458468991739,38.4,45.91781919992109,51.4,4.9557049858535285,53.16,2.325295932985375
19.91,4.272915793904458,22.88,39.93797465611552,32.47,430.1202853413687,38.41,42.474787356647674,51.41,4.766058603668947,53.17,2.2709829949704323
19.92,3.9677452431591154,22.89,35.653586782918225,32.48,365.3772425927814,38.42,39.40082593069713,51.42,4.587061343667307,53.18,2.218548730137151
19.93,3.694029624236856,22.9,32.01056496325898,32.49,313.7052676288336,38.43,36.64555689919074,51.43,4.4179328819617805,53.19,2.1679075838623376
19.94,3.4476034785337686,22.91,28.88931229877916,32.5,271.93454829912247,38.44,34.16682607164951,51.44,4.2579628787656985,53.2,2.118978811273841
19.95,3.22496667286054,22.92,26.196359820021478,32.51,237.7642180943094,38.45,31.929159539029012,51.45,4.106503600269047,53.21,2.071686156750244
19.96,3.0231611956986617,22.93,23.857931458495145,32.52,209.50389182516582,38.46,29.902544366951343,51.46,3.962963429830045,53.22,2.0259575580349134
19.97,2.839673699200111,22.94,21.815248663438272,32.53,185.89583857427547,38.47,28.06145878744556,51.47,3.8268011483822737,53.23,1.9817248728303416
19.98,2.6723578331340887,22.95,20.021068720650838,32.54,165.99235139870734,38.48,26.38409576959668,51.48,3.6975208818546457,53.24,1.9389236259434504
19.99,2.5193719183528267,22.96,18.43710654736431,32.55,149.07054787018424,38.49,24.851737518108397,51.49,3.5746676283858445,53.25,1.8974927752373656
20.0,2.3791286005832126,22.97,17.032095479999867,32.56,134.57257978676859,38.5,23.44824855532036,51.5,3.4578232907088395,53.26,1.857374494809108
20.01,2.2502539289722936,22.98,15.780314814349534,32.57,122.06320127659184,38.51,22.159662570087015,51.51,3.3466031496870507,53.27,1.8185139739613088
20.02,2.1315538998305747,22.99,14.660461595421632,32.58,111.19930389785078,38.52,20.973843864504808,51.52,3.2406527239497183,53.28,1.780859230667719
20.03,2.0219869518163778,23.0,13.654778693641024,32.59,101.70778874819379,38.53,19.880208495856326,51.53,3.1396449681646805,53.29,1.7443609383513372
20.04,1.9206412349179598,23.01,12.748375407397027,32.6,93.3693112234936,38.54,18.869493455917734,51.54,3.0432777689367434,53.3,1.7089722649018242
20.05,1.8267157309331343,23.02,11.92869394869502,32.61,86.00620895453146,38.55,17.93356471362772,51.55,2.951271702814399,53.31,1.6746487229542428
20.06,1.7395044985330768,23.03,11.185087385069917,32.62,79.47344247546644,38.56,17.06525686034794,51.56,2.863368025573715,53.32,1.6413480305388637
20.07,1.6583834665248005,23.04,10.508483408580846,32.63,73.65172901366016,38.57,16.258238579623278,51.57,2.7793268659627963,53.33,1.609029981289391
20.08,1.5827993156587965,23.05,9.891114694112703,32.64,68.44228930820772,38.58,15.506899318974778,51.58,2.6989256005299067,53.34,1.5776563234686782
20.09,1.5122600804074926,23.06,9.32630129211088,32.65,63.762792572963725,38.59,14.806253447070294,51.59,2.6219573891192858,53.35,1.5471906471343126
20.1,1.4463271736316186,23.07,8.808273960166071,32.66,59.54419985482875,38.6,14.151858893375636,51.6,2.5482298531659398,53.36,1.5175982788243851
20.11,1.3846085934790089,23.08,8.33202991355165,32.67,55.72828709654849,38.61,13.539747832767642,51.61,2.4775638811219185,53.37,1.4888461831969677
20.12,1.3267531166432818,23.09,7.89321440714284,32.68,52.265686850539026,38.62,12.966367427661545,51.62,2.40979254725233,53.38,1.4609028711035077
20.13,1.2724453178319142,23.1,7.488023021440535,32.69,49.11432896924029,38.63,12.428529000167947,51.63,2.344760131688456,53.39,1.4337383136202786
20.14,1.221401283928666,23.11,7.113120636682561,32.7,46.238190581164204,38.64,11.923364296063305,51.64,2.2823212310609917,53.4,1.4073238616006332
20.15,1.1733649144008669,23.12,6.76557393038105,32.71,43.606287582302855,38.65,11.448287735808055,51.65,2.222339950283331,53.41,1.3816321703472307
20.16,1.1281047181617443,23.13,6.4427948900417285,32.72,41.191856035790565,38.66,11.000963737093894,51.66,2.164689167144938,53.42,1.3566371290351862
20.17,1.085411032263219,23.14,6.142493342057245,32.73,38.971683888541726,38.67,10.57927834740551,51.67,2.109249862323922,53.43,1.3323137945472174
20.18,1.0450936001673783,23.15,5.862636895169654,32.74,36.92556241618463,38.68,10.181314550945764,51.68,2.0559105082613813,53.44,1.3086383294083153
